"match_hometeam_id","match_id","epoch","match_status","match_live","match_hometeam_name","match_awayteam_id","match_awayteam_name","match_hometeam_score","match_awayteam_score","match_hometeam_halftime_score","match_awayteam_halftime_score","match_hometeam_extra_score","match_awayteam_extra_score","match_hometeam_penalty_score","match_awayteam_penalty_score","home_in_list","away_in_list","league_id"
4184,193200,1554037200,"Finished",0,"AS Roma",4174,"Napoli",1,4,1,1,1,1,NA,NA,1,1,262
7102,193211,1554041700,"Finished",0,"Sevilla",7109,"Valencia",0,1,0,1,0,1,NA,NA,1,1,468
3031,193195,1554044400,"Finished",0,"Nantes",3022,"Lille",2,3,0,0,0,0,NA,NA,1,1,176
2621,193190,1554046200,"Finished",0,"Liverpool",2628,"Tottenham",2,1,1,0,1,0,NA,NA,1,1,148
4185,193203,1554048000,"Finished",0,"Bologna",4175,"Sassuolo",2,1,0,0,0,0,NA,NA,1,1,262
7115,193212,1554049800,"Finished",0,"Valladolid",7101,"Real Sociedad",1,1,1,0,1,0,NA,NA,1,1,468
4189,193204,1554057000,"Finished",0,"Inter",4183,"Lazio",0,1,0,1,0,1,NA,NA,1,1,262
3024,193196,1554058800,"Finished",0,"Toulouse",3040,"Paris SG",0,1,0,0,0,0,NA,NA,1,1,176
3025,193194,1554143400,"Finished",0,"St Etienne",3049,"Nimes",2,1,1,1,1,1,NA,NA,1,1,176
2617,194200,1554145200,"Finished",0,"Arsenal",2630,"Newcastle",2,0,1,0,1,0,NA,NA,1,1,148
4186,194381,1554224400,"Finished",0,"AC Milan",4180,"Udinese",1,1,1,0,1,0,NA,NA,1,1,262
7606,194496,1554224400,"Finished",0,"Galatasaray",7618,"Yeni Malatyaspor",0,0,0,0,0,0,NA,NA,1,1,511
7090,194387,1554229800,"Finished",0,"Espanyol",7100,"Getafe",1,1,0,0,0,0,NA,NA,1,1,468
2646,194380,1554230700,"Finished",0,"Wolves",2627,"Manchester Utd",2,1,1,1,1,1,NA,NA,1,1,148
4171,194382,1554231600,"Finished",0,"Cagliari",4187,"Juventus",0,2,0,1,0,1,NA,NA,1,1,262
4188,194448,1554231600,"Finished",0,"Verona",4203,"Brescia",2,2,1,2,1,2,NA,NA,1,1,262
3026,194434,1554232200,"Finished",0,"Lyon",3035,"Rennes",2,3,0,1,0,1,NA,NA,1,1,176
7107,194388,1554233400,"Finished",0,"Villarreal",7105,"Barcelona",4,4,1,2,1,2,NA,NA,1,1,468
3036,194556,1554310800,"Finished",0,"Strasbourg",3046,"Reims",4,0,1,0,1,0,NA,NA,1,1,176
7104,194567,1554312600,"Finished",0,"Ath Bilbao",7097,"Levante",3,2,2,0,2,0,NA,NA,1,1,468
2616,179608,1554317100,"Finished",0,"Chelsea",2613,"Brighton",3,0,1,0,1,0,NA,NA,1,1,148
2628,187709,1554317100,"Finished",0,"Tottenham",2619,"Crystal Palace",2,0,0,0,0,0,NA,NA,1,1,148
3235,194664,1554317100,"Finished",0,"Schalke",3223,"Werder Bremen",0,2,0,0,0,0,NA,NA,1,1,195
3040,194662,1554318000,"Finished",0,"Paris SG",3031,"Nantes",3,0,1,0,1,0,NA,NA,1,1,176
4170,194562,1554318000,"Finished",0,"Torino",4176,"Sampdoria",2,1,2,0,2,0,NA,NA,1,1,262
4178,194561,1554318000,"Finished",0,"Spal",4183,"Lazio",1,0,0,0,0,0,NA,NA,1,1,262
4179,194560,1554318000,"Finished",0,"Genoa",4189,"Inter",0,4,0,2,0,2,NA,NA,1,1,262
4184,194558,1554318000,"Finished",0,"AS Roma",4173,"Fiorentina",2,2,1,1,1,1,NA,NA,1,1,262
7109,194570,1554319800,"Finished",0,"Valencia",7099,"Real Madrid",2,1,1,0,1,0,NA,NA,1,1,468
7102,194893,1554399000,"Finished",0,"Sevilla",7108,"Alaves",2,0,1,0,1,0,NA,NA,1,1,468
7103,194894,1554402600,"Finished",0,"Leganes",7115,"Valladolid",1,0,0,0,0,0,NA,NA,1,1,468
4181,194890,1554404400,"Finished",0,"Atalanta",4185,"Bologna",4,1,4,0,4,0,NA,NA,1,1,262
7101,194895,1554406200,"Finished",0,"Real Sociedad",7091,"Betis",2,1,1,0,1,0,NA,NA,1,1,468
7605,195250,1554485400,"Finished",0,"Trabzonspor",7608,"Antalyaspor",4,1,1,1,1,1,NA,NA,1,1,511
3237,195032,1554489000,"Finished",0,"Mainz",3222,"Freiburg",5,0,3,0,3,0,NA,NA,1,1,195
3038,195031,1554489900,"Finished",0,"Bordeaux",3023,"Marseille",2,0,1,0,1,0,NA,NA,1,1,176
2614,195030,1554490800,"Finished",0,"Southampton",2621,"Liverpool",1,3,1,1,1,1,NA,NA,1,1,148
4192,195353,1554555600,"Finished",0,"Parma",4170,"Torino",0,0,0,0,0,0,NA,NA,1,1,262
7610,196431,1554555600,"Finished",0,"Sivasspor",7604,"Kayserispor",1,3,0,3,0,3,NA,NA,1,1,511
3227,195347,1554557400,"Finished",0,"Bayer Leverkusen",3226,"RB Leipzig",2,4,2,1,2,1,NA,NA,1,1,195
3231,195348,1554557400,"Finished",0,"Hertha Berlin",3256,"Dusseldorf",1,2,1,1,1,1,NA,NA,1,1,195
3235,195349,1554557400,"Finished",0,"Schalke",3238,"Eintracht Frankfurt",1,2,1,1,1,1,NA,NA,1,1,195
2615,195339,1554559200,"Finished",0,"Bournemouth",2629,"Burnley",1,3,1,2,1,2,NA,NA,1,1,148
2630,195341,1554559200,"Finished",0,"Newcastle",2619,"Crystal Palace",0,1,0,0,0,0,NA,NA,1,1,148
7099,195362,1554560100,"Finished",0,"Real Madrid",7096,"Eibar",2,1,0,1,0,1,NA,NA,1,1,468
3026,195342,1554562800,"Finished",0,"Lyon",3030,"Dijon",1,3,1,2,1,2,NA,NA,1,1,176
4187,195354,1554566400,"Finished",0,"Juventus",4186,"AC Milan",2,1,0,1,0,1,NA,NA,1,1,262
7606,196432,1554566400,"Finished",0,"Galatasaray",7618,"Yeni Malatyaspor",3,0,1,0,1,0,NA,NA,1,1,511
2626,195864,1554568200,"Finished",0,"Manchester City",2613,"Brighton",1,0,1,0,1,0,NA,NA,1,1,148
3225,195352,1554568200,"Finished",0,"Bayern Munich",3230,"Dortmund",5,0,4,0,4,0,NA,NA,1,1,195
3033,195343,1554573600,"Finished",0,"Amiens",3025,"St Etienne",2,2,1,1,1,1,NA,NA,1,1,176
3037,195344,1554573600,"Finished",0,"Angers",3035,"Rennes",3,3,0,1,0,1,NA,NA,1,1,176
4176,195355,1554575400,"Finished",0,"Sampdoria",4184,"AS Roma",0,1,0,0,0,0,NA,NA,1,1,262
7105,195364,1554576300,"Finished",0,"Barcelona",7106,"Atl. Madrid",2,0,0,0,0,0,NA,NA,1,1,468
7108,196523,1554631200,"Finished",0,"Alaves",7103,"Leganes",1,1,1,0,1,0,NA,NA,1,1,468
7100,196524,1554638400,"Finished",0,"Getafe",7104,"Ath Bilbao",1,0,0,0,0,0,NA,NA,1,1,468
3024,196508,1554642000,"Finished",0,"Toulouse",3031,"Nantes",1,0,0,0,0,0,NA,NA,1,1,176
3046,196507,1554642000,"Finished",0,"Reims",3022,"Lille",1,1,0,0,0,0,NA,NA,1,1,176
4171,196514,1554642000,"Finished",0,"Cagliari",4178,"Spal",2,1,1,1,1,1,NA,NA,1,1,262
7621,197548,1554642000,"Finished",0,"Ankaragucu",7603,"Fenerbahce",1,1,1,0,1,0,NA,NA,1,1,511
2612,196506,1554642300,"Finished",0,"Everton",2617,"Arsenal",1,0,1,0,1,0,NA,NA,1,1,148
3224,196511,1554643800,"Finished",0,"Augsburg",3233,"Hoffenheim",0,4,0,1,0,1,NA,NA,1,1,195
7115,196525,1554646500,"Finished",0,"Valladolid",7102,"Sevilla",0,2,0,0,0,0,NA,NA,1,1,468
3041,196509,1554649200,"Finished",0,"Nice",3034,"Montpellier",1,0,1,0,1,0,NA,NA,1,1,176
3234,196512,1554652800,"Finished",0,"B. Monchengladbach",3223,"Werder Bremen",1,1,0,0,0,0,NA,NA,1,1,195
4183,196517,1554652800,"Finished",0,"Lazio",4175,"Sassuolo",2,2,0,0,0,0,NA,NA,1,1,262
4189,196516,1554652800,"Finished",0,"Inter",4181,"Atalanta",0,0,0,0,0,0,NA,NA,1,1,262
7615,197550,1554652800,"Finished",0,"Basaksehir",7611,"Konyaspor",2,0,0,0,0,0,NA,NA,1,1,511
7095,196526,1554654600,"Finished",0,"Celta Vigo",7101,"Real Sociedad",3,1,0,1,0,1,NA,NA,1,1,468
4174,196518,1554661800,"Finished",0,"Napoli",4179,"Genoa",1,1,1,1,1,1,NA,NA,1,1,262
7091,196528,1554662700,"Finished",0,"Betis",7107,"Villarreal",2,1,1,1,1,1,NA,NA,1,1,468
3040,196510,1554663600,"Finished",0,"Paris SG",3036,"Strasbourg",2,2,1,2,1,2,NA,NA,1,1,176
7623,197747,1554742800,"Finished",0,"Rizespor",7614,"Besiktas",2,7,1,2,1,2,NA,NA,1,1,511
2616,197648,1554750000,"Finished",0,"Chelsea",2620,"West Ham",2,0,1,0,1,0,NA,NA,1,1,148
3049,181354,1554829200,"Finished",0,"Nimes",3035,"Rennes",3,1,1,1,1,1,NA,NA,1,1,176
2628,197783,1554836400,"Finished",0,"Tottenham",2626,"Manchester City",1,0,0,0,0,0,NA,NA,1,1,148
2627,197940,1554922800,"Finished",0,"Manchester Utd",7105,"Barcelona",0,1,0,1,0,1,NA,NA,1,1,148
2617,198150,1555009200,"Finished",0,"Arsenal",4174,"Napoli",2,0,2,0,2,0,NA,NA,1,1,148
7107,198153,1555009200,"Finished",0,"Villarreal",7109,"Valencia",1,3,1,1,1,1,NA,NA,1,1,468
3030,198602,1555088400,"Finished",0,"Dijon",3033,"Amiens",0,0,0,0,0,0,NA,NA,1,1,176
3031,198262,1555094700,"Finished",0,"Nantes",3026,"Lyon",2,1,1,1,1,1,NA,NA,1,1,176
2611,198261,1555095600,"Finished",0,"Leicester",2630,"Newcastle",0,1,0,1,0,1,NA,NA,1,1,148
7090,198617,1555153200,"Finished",0,"Espanyol",7108,"Alaves",2,1,1,0,1,0,NA,NA,1,1,468
4178,198610,1555160400,"Finished",0,"Spal",4187,"Juventus",2,1,0,1,0,1,NA,NA,1,1,262
7611,199751,1555160400,"Finished",0,"Konyaspor",7610,"Sivasspor",1,1,1,1,1,1,NA,NA,1,1,511
7623,199752,1555160400,"Finished",0,"Rizespor",7620,"Goztepe",1,0,0,0,0,0,NA,NA,1,1,511
3223,198608,1555162200,"Finished",0,"Werder Bremen",3222,"Freiburg",2,1,0,0,0,0,NA,NA,1,1,195
3226,198606,1555162200,"Finished",0,"RB Leipzig",3236,"Wolfsburg",2,0,2,0,2,0,NA,NA,1,1,195
2613,198595,1555164000,"Finished",0,"Brighton",2615,"Bournemouth",0,5,0,1,0,1,NA,NA,1,1,148
2614,198598,1555164000,"Finished",0,"Southampton",2646,"Wolves",3,1,2,1,2,1,NA,NA,1,1,148
3023,198600,1555167600,"Finished",0,"Marseille",3049,"Nimes",2,1,0,0,0,0,NA,NA,1,1,176
4184,198611,1555171200,"Finished",0,"AS Roma",4180,"Udinese",1,0,0,0,0,0,NA,NA,1,1,262
7614,199753,1555171200,"Finished",0,"Besiktas",7615,"Basaksehir",2,1,1,1,1,1,NA,NA,1,1,511
2627,198599,1555173000,"Finished",0,"Manchester Utd",2620,"West Ham",2,1,1,0,1,0,NA,NA,1,1,148
3230,198609,1555173000,"Finished",0,"Dortmund",3237,"Mainz",2,1,2,0,2,0,NA,NA,1,1,195
7106,198619,1555173000,"Finished",0,"Atl. Madrid",7095,"Celta Vigo",2,0,1,0,1,0,NA,NA,1,1,468
3039,198603,1555178400,"Finished",0,"Monaco",3046,"Reims",0,0,0,0,0,0,NA,NA,1,1,176
4186,198612,1555180200,"Finished",0,"AC Milan",4183,"Lazio",1,0,0,0,0,0,NA,NA,1,1,262
7102,198620,1555181100,"Finished",0,"Sevilla",7091,"Betis",3,2,1,0,1,0,NA,NA,1,1,468
7115,199870,1555236000,"Finished",0,"Valladolid",7100,"Getafe",2,2,1,1,1,1,NA,NA,1,1,468
4170,199860,1555237800,"Finished",0,"Torino",4171,"Cagliari",1,1,0,0,0,0,NA,NA,1,1,262
7604,200854,1555237800,"Finished",0,"Kayserispor",7621,"Ankaragucu",0,2,0,0,0,0,NA,NA,1,1,511
3233,199857,1555241400,"Finished",0,"Hoffenheim",3231,"Hertha Berlin",2,0,1,0,1,0,NA,NA,1,1,195
3034,199853,1555246800,"Finished",0,"Montpellier",3024,"Toulouse",2,1,0,0,0,0,NA,NA,1,1,176
3035,199854,1555246800,"Finished",0,"Rennes",3041,"Nice",0,0,0,0,0,0,NA,NA,1,1,176
4173,199861,1555246800,"Finished",0,"Fiorentina",4185,"Bologna",0,0,0,0,0,0,NA,NA,1,1,262
4175,199863,1555246800,"Finished",0,"Sassuolo",4192,"Parma",0,0,0,0,0,0,NA,NA,1,1,262
4176,199862,1555246800,"Finished",0,"Sampdoria",4179,"Genoa",2,0,1,0,1,0,NA,NA,1,1,262
7608,200855,1555246800,"Finished",0,"Antalyaspor",7619,"Kasimpasa",1,0,1,0,1,0,NA,NA,1,1,511
7618,200856,1555246800,"Finished",0,"Yeni Malatyaspor",7613,"Alanyaspor",1,1,1,1,1,1,NA,NA,1,1,511
2619,199851,1555247100,"Finished",0,"Crystal Palace",2626,"Manchester City",1,3,0,1,0,1,NA,NA,1,1,148
3256,199858,1555248600,"Finished",0,"Dusseldorf",3225,"Bayern Munich",1,4,0,2,0,2,NA,NA,1,1,195
7101,199872,1555251300,"Finished",0,"Real Sociedad",7096,"Eibar",1,1,1,0,1,0,NA,NA,1,1,468
3025,199855,1555254000,"Finished",0,"St Etienne",3038,"Bordeaux",3,0,0,0,0,0,NA,NA,1,1,176
2621,199852,1555255800,"Finished",0,"Liverpool",2616,"Chelsea",2,0,0,0,0,0,NA,NA,1,1,148
3238,199859,1555257600,"Finished",0,"Eintracht Frankfurt",3224,"Augsburg",1,3,1,2,1,2,NA,NA,1,1,195
7603,200857,1555257600,"Finished",0,"Fenerbahce",7606,"Galatasaray",1,1,0,0,0,0,NA,NA,1,1,511
7109,199874,1555267500,"Finished",0,"Valencia",7097,"Levante",3,1,1,0,1,0,NA,NA,1,1,468
3022,199856,1555268400,"Finished",0,"Lille",3040,"Paris SG",5,1,1,1,1,1,NA,NA,1,1,176
2623,200965,1555354800,"Finished",0,"Watford",2617,"Arsenal",0,1,0,1,0,1,NA,NA,1,1,148
7103,200967,1555354800,"Finished",0,"Leganes",7099,"Real Madrid",1,1,1,0,1,0,NA,NA,1,1,468
7105,201123,1555441200,"Finished",0,"Barcelona",2627,"Manchester Utd",3,0,2,0,2,0,NA,NA,1,1,468
3031,183820,1555520400,"Finished",0,"Nantes",3040,"Paris SG",3,2,2,1,2,1,NA,NA,1,1,176
4183,180565,1555520400,"Finished",0,"Lazio",4180,"Udinese",2,0,2,0,2,0,NA,NA,1,1,262
2626,201241,1555527600,"Finished",0,"Manchester City",2628,"Tottenham",4,3,3,2,3,2,NA,NA,1,1,148
4174,201482,1555614000,"Finished",0,"Napoli",2617,"Arsenal",0,1,0,1,0,1,NA,NA,1,1,262
7109,201483,1555614000,"Finished",0,"Valencia",7107,"Villarreal",2,0,1,0,1,0,NA,NA,1,1,468
3030,201821,1555693200,"Finished",0,"Dijon",3035,"Rennes",3,2,1,0,1,0,NA,NA,1,1,176
3026,201822,1555699500,"Finished",0,"Lyon",3037,"Angers",2,1,2,0,2,0,NA,NA,1,1,176
7108,201824,1555700400,"Finished",0,"Alaves",7115,"Valladolid",2,2,2,1,2,1,NA,NA,1,1,468
4192,202244,1555756200,"Finished",0,"Parma",4186,"AC Milan",1,1,0,0,0,0,NA,NA,1,1,262
2626,202228,1555759800,"Finished",0,"Manchester City",2628,"Tottenham",1,0,1,0,1,0,NA,NA,1,1,148
4179,202248,1555765200,"Finished",0,"Genoa",4170,"Torino",0,1,0,0,0,0,NA,NA,1,1,262
4180,202250,1555765200,"Finished",0,"Udinese",4175,"Sassuolo",1,1,0,1,0,1,NA,NA,1,1,262
4185,202245,1555765200,"Finished",0,"Bologna",4176,"Sampdoria",3,0,0,0,0,0,NA,NA,1,1,262
7605,203131,1555765200,"Finished",0,"Trabzonspor",7618,"Yeni Malatyaspor",2,1,1,1,1,1,NA,NA,1,1,511
3225,202240,1555767000,"Finished",0,"Bayern Munich",3223,"Werder Bremen",1,0,0,0,0,0,NA,NA,1,1,195
3237,202241,1555767000,"Finished",0,"Mainz",3256,"Dusseldorf",3,1,1,1,1,1,NA,NA,1,1,195
2620,202231,1555768800,"Finished",0,"West Ham",2611,"Leicester",2,2,1,0,1,0,NA,NA,1,1,148
2646,202232,1555768800,"Finished",0,"Wolves",2613,"Brighton",0,0,0,0,0,0,NA,NA,1,1,148
7096,202259,1555769700,"Finished",0,"Eibar",7106,"Atl. Madrid",0,1,0,0,0,0,NA,NA,1,1,468
4187,202251,1555776000,"Finished",0,"Juventus",4173,"Fiorentina",2,1,1,1,1,1,NA,NA,1,1,262
7606,203132,1555776000,"Finished",0,"Galatasaray",7604,"Kayserispor",3,1,3,1,3,1,NA,NA,1,1,511
2630,202233,1555777800,"Finished",0,"Newcastle",2614,"Southampton",3,1,2,0,2,0,NA,NA,1,1,148
3234,202242,1555777800,"Finished",0,"B. Monchengladbach",3226,"RB Leipzig",1,2,0,1,0,1,NA,NA,1,1,195
3036,202237,1555783200,"Finished",0,"Strasbourg",3034,"Montpellier",1,3,1,2,1,2,NA,NA,1,1,176
3049,202236,1555783200,"Finished",0,"Nimes",3038,"Bordeaux",2,1,1,1,1,1,NA,NA,1,1,176
3235,202243,1555785000,"Finished",0,"Schalke",3233,"Hoffenheim",2,5,0,2,0,2,NA,NA,1,1,195
4189,202252,1555785000,"Finished",0,"Inter",4184,"AS Roma",1,1,0,1,0,1,NA,NA,1,1,262
7105,202261,1555785900,"Finished",0,"Barcelona",7101,"Real Sociedad",2,1,1,0,1,0,NA,NA,1,1,468
7097,203204,1555840800,"Finished",0,"Levante",7090,"Espanyol",2,2,0,1,0,1,NA,NA,1,1,468
7621,203679,1555842600,"Finished",0,"Ankaragucu",7611,"Konyaspor",0,0,0,0,0,0,NA,NA,1,1,511
7100,203205,1555848000,"Finished",0,"Getafe",7102,"Sevilla",3,0,2,0,2,0,NA,NA,1,1,468
2612,203192,1555849800,"Finished",0,"Everton",2627,"Manchester Utd",4,0,2,0,2,0,NA,NA,1,1,148
3024,203196,1555851600,"Finished",0,"Toulouse",3022,"Lille",0,0,0,0,0,0,NA,NA,1,1,176
3031,203195,1555851600,"Finished",0,"Nantes",3033,"Amiens",3,2,0,0,0,0,NA,NA,1,1,176
7615,203680,1555851600,"Finished",0,"Basaksehir",7623,"Rizespor",1,1,0,0,0,0,NA,NA,1,1,511
3222,203199,1555853400,"Finished",0,"Freiburg",3230,"Dortmund",0,4,0,1,0,1,NA,NA,1,1,195
7099,203206,1555856100,"Finished",0,"Real Madrid",7104,"Ath Bilbao",3,0,0,0,0,0,NA,NA,1,1,468
2617,203193,1555858800,"Finished",0,"Arsenal",2619,"Crystal Palace",2,3,0,1,0,1,NA,NA,1,1,148
3046,203197,1555858800,"Finished",0,"Reims",3025,"St Etienne",0,2,0,1,0,1,NA,NA,1,1,176
7613,203681,1555862400,"Finished",0,"Alanyaspor",7603,"Fenerbahce",1,0,0,0,0,0,NA,NA,1,1,511
7107,203207,1555864200,"Finished",0,"Villarreal",7103,"Leganes",2,1,0,0,0,0,NA,NA,1,1,468
7091,203208,1555872300,"Finished",0,"Betis",7109,"Valencia",1,2,0,1,0,1,NA,NA,1,1,468
3040,203198,1555873200,"Finished",0,"Paris SG",3039,"Monaco",3,1,2,0,2,0,NA,NA,1,1,176
4174,203800,1555952400,"Finished",0,"Napoli",4181,"Atalanta",1,2,1,0,1,0,NA,NA,1,1,262
7610,204160,1555952400,"Finished",0,"Sivasspor",7614,"Besiktas",1,2,1,1,1,1,NA,NA,1,1,511
3236,203799,1555957800,"Finished",0,"Wolfsburg",3238,"Eintracht Frankfurt",1,1,0,0,0,0,NA,NA,1,1,195
2616,203798,1555959600,"Finished",0,"Chelsea",2629,"Burnley",2,2,2,2,2,2,NA,NA,1,1,148
2623,186627,1556045100,"Finished",0,"Watford",2614,"Southampton",1,1,0,1,0,1,NA,NA,1,1,148
2628,204186,1556045100,"Finished",0,"Tottenham",2613,"Brighton",1,0,0,0,0,0,NA,NA,1,1,148
7108,204193,1556047800,"Finished",0,"Alaves",7105,"Barcelona",0,2,0,0,0,0,NA,NA,1,1,468
7106,204379,1556127000,"Finished",0,"Atl. Madrid",7109,"Valencia",3,2,1,1,1,1,NA,NA,1,1,468
7090,204380,1556130600,"Finished",0,"Espanyol",7095,"Celta Vigo",1,1,1,0,1,0,NA,NA,1,1,468
7103,204381,1556130600,"Finished",0,"Leganes",7104,"Ath Bilbao",0,1,0,1,0,1,NA,NA,1,1,468
2646,186629,1556131500,"Finished",0,"Wolves",2617,"Arsenal",3,1,3,0,3,0,NA,NA,1,1,148
3223,204423,1556131500,"Finished",0,"Werder Bremen",3225,"Bayern Munich",2,3,0,1,0,1,NA,NA,1,1,195
4186,204432,1556131500,"Finished",0,"AC Milan",4183,"Lazio",0,1,0,0,0,0,NA,NA,1,1,262
2627,204375,1556132400,"Finished",0,"Manchester Utd",2626,"Manchester City",0,2,0,0,0,0,NA,NA,1,1,148
7097,204382,1556134200,"Finished",0,"Levante",7091,"Betis",4,0,2,0,2,0,NA,NA,1,1,468
7618,204715,1556211600,"Finished",0,"Yeni Malatyaspor",7606,"Galatasaray",2,5,1,2,1,2,NA,NA,1,1,511
7101,204616,1556217000,"Finished",0,"Real Sociedad",7107,"Villarreal",0,1,0,0,0,0,NA,NA,1,1,468
4181,204672,1556217900,"Finished",0,"Atalanta",4173,"Fiorentina",2,1,1,1,1,1,NA,NA,1,1,262
7100,204617,1556220600,"Finished",0,"Getafe",7099,"Real Madrid",0,0,0,0,0,0,NA,NA,1,1,468
7615,205002,1556299800,"Finished",0,"Basaksehir",7620,"Goztepe",0,2,0,1,0,1,NA,NA,1,1,511
3224,204788,1556303400,"Finished",0,"Augsburg",3227,"Bayer Leverkusen",1,4,1,1,1,1,NA,NA,1,1,195
3038,204787,1556304300,"Finished",0,"Bordeaux",3026,"Lyon",2,3,2,1,2,1,NA,NA,1,1,176
7104,205076,1556362800,"Finished",0,"Ath Bilbao",7108,"Alaves",1,1,1,1,1,1,NA,NA,1,1,468
2628,205061,1556364600,"Finished",0,"Tottenham",2620,"West Ham",0,1,0,0,0,0,NA,NA,1,1,148
7623,206121,1556370000,"Finished",0,"Rizespor",7610,"Sivasspor",0,0,0,0,0,0,NA,NA,1,1,511
3226,205071,1556371800,"Finished",0,"RB Leipzig",3222,"Freiburg",2,1,1,0,1,0,NA,NA,1,1,195
3230,205067,1556371800,"Finished",0,"Dortmund",3235,"Schalke",2,4,1,2,1,2,NA,NA,1,1,195
3238,205069,1556371800,"Finished",0,"Eintracht Frankfurt",3231,"Hertha Berlin",0,0,0,0,0,0,NA,NA,1,1,195
3256,205068,1556371800,"Finished",0,"Dusseldorf",3223,"Werder Bremen",4,1,2,1,2,1,NA,NA,1,1,195
2614,205064,1556373600,"Finished",0,"Southampton",2615,"Bournemouth",3,3,1,2,1,2,NA,NA,1,1,148
2619,205062,1556373600,"Finished",0,"Crystal Palace",2612,"Everton",0,0,0,0,0,0,NA,NA,1,1,148
2623,205065,1556373600,"Finished",0,"Watford",2646,"Wolves",1,2,0,1,0,1,NA,NA,1,1,148
7106,205077,1556374500,"Finished",0,"Atl. Madrid",7115,"Valladolid",1,0,0,0,0,0,NA,NA,1,1,468
4184,205074,1556380800,"Finished",0,"AS Roma",4171,"Cagliari",3,0,2,0,2,0,NA,NA,1,1,262
7603,206122,1556380800,"Finished",0,"Fenerbahce",7605,"Trabzonspor",1,1,0,1,0,1,NA,NA,1,1,511
2613,205066,1556382600,"Finished",0,"Brighton",2630,"Newcastle",1,1,0,1,0,1,NA,NA,1,1,148
7103,205078,1556382600,"Finished",0,"Leganes",7095,"Celta Vigo",0,0,0,0,0,0,NA,NA,1,1,468
4189,205075,1556389800,"Finished",0,"Inter",4187,"Juventus",1,1,1,0,1,0,NA,NA,1,1,262
7105,205079,1556390700,"Finished",0,"Barcelona",7097,"Levante",1,0,0,0,0,0,NA,NA,1,1,468
7109,206183,1556445600,"Finished",0,"Valencia",7096,"Eibar",0,1,0,0,0,0,NA,NA,1,1,468
2611,207174,1556449200,"Finished",0,"Leicester",2617,"Arsenal",3,0,0,0,0,0,NA,NA,1,1,148
3022,206172,1556456400,"Finished",0,"Lille",3049,"Nimes",5,0,0,0,0,0,NA,NA,1,1,176
3033,206169,1556456400,"Finished",0,"Amiens",3036,"Strasbourg",0,0,0,0,0,0,NA,NA,1,1,176
3037,206170,1556456400,"Finished",0,"Angers",3046,"Reims",1,1,0,0,0,0,NA,NA,1,1,176
4178,206180,1556456400,"Finished",0,"Spal",4179,"Genoa",1,1,1,0,1,0,NA,NA,1,1,262
7604,207083,1556456400,"Finished",0,"Kayserispor",7613,"Alanyaspor",1,1,1,1,1,1,NA,NA,1,1,511
2629,206167,1556456700,"Finished",0,"Burnley",2626,"Manchester City",0,1,0,0,0,0,NA,NA,1,1,148
3233,206176,1556458200,"Finished",0,"Hoffenheim",3236,"Wolfsburg",1,4,1,1,1,1,NA,NA,1,1,195
7101,206185,1556460900,"Finished",0,"Real Sociedad",7100,"Getafe",2,1,1,0,1,0,NA,NA,1,1,468
3025,206174,1556463600,"Finished",0,"St Etienne",3024,"Toulouse",2,0,2,0,2,0,NA,NA,1,1,176
2627,206168,1556465400,"Finished",0,"Manchester Utd",2616,"Chelsea",1,1,1,1,1,1,NA,NA,1,1,148
4176,206181,1556467200,"Finished",0,"Sampdoria",4183,"Lazio",1,2,0,2,0,2,NA,NA,1,1,262
7614,207084,1556467200,"Finished",0,"Besiktas",7621,"Ankaragucu",4,1,1,0,1,0,NA,NA,1,1,511
4170,206182,1556476200,"Finished",0,"Torino",4186,"AC Milan",2,0,0,0,0,0,NA,NA,1,1,262
3023,206175,1556478000,"Finished",0,"Marseille",3031,"Nantes",1,2,1,1,1,1,NA,NA,1,1,176
4268,206491,1556478000,"Finished",0,"Lecce",4203,"Brescia",1,0,0,0,0,0,NA,NA,1,1,262
4181,207185,1556557200,"Finished",0,"Atalanta",4180,"Udinese",2,0,0,0,0,0,NA,NA,1,1,262
7611,207279,1556557200,"Finished",0,"Konyaspor",7606,"Galatasaray",0,0,0,0,0,0,NA,NA,1,1,511
7618,207280,1556557200,"Finished",0,"Yeni Malatyaspor",7619,"Kasimpasa",2,1,1,0,1,0,NA,NA,1,1,511
4173,207186,1556564400,"Finished",0,"Fiorentina",4175,"Sassuolo",0,1,0,1,0,1,NA,NA,1,1,262
7091,207187,1556564400,"Finished",0,"Betis",7090,"Espanyol",1,1,0,1,0,1,NA,NA,1,1,468
3034,207306,1556643600,"Finished",0,"Montpellier",3040,"Paris SG",3,2,1,1,1,1,NA,NA,1,1,176
3035,207418,1556730000,"Finished",0,"Rennes",3039,"Monaco",2,2,2,0,2,0,NA,NA,1,1,176
7105,207417,1556737200,"Finished",0,"Barcelona",2621,"Liverpool",3,0,1,0,1,0,NA,NA,1,1,468
2617,207883,1556823600,"Finished",0,"Arsenal",7109,"Valencia",3,1,2,1,2,1,NA,NA,1,1,148
3238,207884,1556823600,"Finished",0,"Eintracht Frankfurt",2616,"Chelsea",1,1,1,1,1,1,NA,NA,1,1,195
7610,208177,1556904600,"Finished",0,"Sivasspor",7615,"Basaksehir",0,0,0,0,0,0,NA,NA,1,1,511
3237,207990,1556908200,"Finished",0,"Mainz",3226,"RB Leipzig",3,3,1,2,1,2,NA,NA,1,1,195
